Year,Rating,Review
2022,5,No words can describe H&M...its amazing
2022,5,❤️
2022,5,Good experience
2022,5,Lovely shopping experience 👌
2022,5,Love it
2022,1,Very bad return policy...😤😤😤😤
2022,5,Latest and treding items.
2022,5,All items are awesome;being an aged person and using a sucket of ₹4499 I can pronounce.
2022,4,Good
2022,5,The best app ever for some aesthetic clothes
2022,5,My fav. Brand & fav. Shopping app
2022,5,Superb perfect experience shopping online
2022,5,Good app
2022,5,Very easy to use app.
2022,5,Super quality clothes😍😍
2022,5,Nice
2022,5,Quick delivery awesome as always products
2022,5,Osm
2022,5,Great👍
2022,5,Best app so far to purchase
2022,1,This app is good no doubt but when it comes to refund back the money they are not giving me my refund since last month they like after 30 days and 30 days are today over and I still didn't received my refund. I have tried to get in contact with them on Instagram but no help. Please help me out.
2022,5,Fast delivery and the amazing quality
2022,5,Easy to purchase app
2022,5,My favourite brand
2022,5,Best
2022,5,"Fantastic ,I'm in love with h&m"
2022,1,H&M Mumbai India = the worst online experience ever. They random cancel orders and then blame it on the courier company ( Amazon and flipkart and myntra also use that courier company and I've never had a problem with those 3) + HM bill for items which have not been shipped. H&M needs to work on their online sales fulfillment center. Have cried 3 times since 2020 to now 2022 while dealing with them. Once Covid is gone.. I am never gonna deal with H&M ever again.
2022,5,Good
2022,3,Best for shoping
2022,1,"Poor customer support, I was order a shirt nd it's too big in size I m trying to return this product but only msg is received for pick up but no one is coming to pick up the order. Plz do something in this regard, otherwise it's totally worst experience for me."
2022,5,Good quality stuff
2022,4,Good
2022,5,The clothes are amazing. No complaints. I personally love h&m :)
2022,1,Worst experience....Refunds take a life time to reflect ...customer services are poor to no end
2022,5,Good i love it's ❤
2022,5,Best
2022,5,I love the products and the quality
2022,5,Good
2022,5,My Favrt brand
2022,5,Excellent
2022,4,"Amit rendelek, annak a fele nagy, vagy nem tetszik... lehetne több segítség a méretezésben"
2022,5,Love
2022,1,"Such a fraud business you're doing. Fooling the customers in the name of brand. I had ordered two products and received wrong size. Now when I want to return the product, I'm unable to do it and called the customer service like literally 7 times and had to explain each one about the issue. It's really frustrating and time wasting. Expected it to be a good service knowing about the brand but I've been fooled and cheated in the name of brand.first time I ordered from this website and its terrible"
2022,5,"Always good to purchase online and in-store , excellent service ,good quality products ."
2022,1,"I have so much money stuck with them because their refund systems are age old and archaic. Atleast 8 items who's refund has either been forgotten to be processed, or been processed and stuck in the banking system even after the customary 14 days waiting period. Terrible for an international company to have third world systems."
2022,4,Please introduce exchange as well
2022,5,Best app for shopping
2022,5,Overall good experience
2022,5,"Super fine app. Everything looks Really great. it's very easy to use, and all it's content are very well organized and visually appealing. From browsing, to adding things to favorites, to adding cards and addresses and to purchasing... It's all smooth and fast."
2022,1,"I do not recommend purchases through the application. If the product / size is not good, the return can only be made by courier (does not accept the return of products to an H&M store). I made a return by courier (Econt Curier), which was delivered to H&M on December 29, and on January 11 I did not receive the money back."
2022,4,Good app
2022,5,Super😍
2022,1,"Tha app is no longer working for me. A black big box comes up with red H&M letters, when I press on the ""x"" to close it, it closes the whole app, this also happens on the mobile chrome website. In the app, when I click on the ""person"" icon; my Name, Member ID & the QR Code come up; but nothing else I can do. Gonna try the website on my laptop e.e"
2022,5,Good
2022,3,Return and cancellation policy is so poor
2022,4,Very good fabric... Love it.
2022,5,Nice
2022,5,Awesome products and awesome shopping experience 😊
2022,4,Why is the app down?
2022,5,"So...... Amazing appp.......,,...,.........😊😊😊😊😊😊😊😊😊😊😊😊😇😇😇😇😇😇😇😇😇😇😇😇😇😇😇⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨✨🤘🤘✨🤘✨✨😇✨💤😊✨💤😊✨😇😊✨😇😊✨😇😊....... . . . . . . . . . . . . . . . . . . . .. .. . . . 😇😇😇😇😇 ✨✨✨✨✨✨ 😇😇😇😇✨✨✨✨✨😊😇✨😊😇✨😊✨"
2022,5,Ganda nyan app
2022,5,"Udemærket app, med gode muligheder for at finde det du gerne vil havde ☺️"
2022,3,"In surat, Gujarat, India... When..??"
2022,1,"Worst app ! I've ordered something for my birthday and transferred payment through UPI but they cancelled my order due to payment failure .... Its been 1 months since my money is been debited ...but they are just giving poor response and asking for more time ... In the mean time they even stopped picking up my calls when i asked them to transfer my call to their senior .... Worst app I've ever used , poor customer service . Today is 10th i still don't receive my refund yet. Worst app ! For me"
2022,5,Amazing.
2022,5,Love it
2022,1,Worst experience with this app .. haven't got my refund despite raising complaint few weeks ago
2022,1,Payment options is limited
2022,1,"Worst experience! Takes more than 20 days to pick up a return,takes a month for the refund. Even worse , customer service."
2022,5,Best
2022,4,Decent
2022,5,The best brand for kids shopping
2022,5,"I have nothing but good to say about the app and H&M, it's good service and great prices on everything."
2022,5,Great app
2022,5,Very nice
2022,5,Good
2022,5,Love the collection stylish yet affordable ❤️
2022,5,Good material and genuine
2022,5,Very good
2022,2,I tried to login but it's showing plz select payment method. And i can't find the option of payment method.😔😔😔😔😔😔
2022,5,Superb
2022,5,Best app ever
2022,5,Its legit
2022,5,♥️
2022,1,"H&M is a big name in fashion industry but the way they are operating online business is just worst. After returning any item, they take more than a month to refund the amount. Other small companies refund the amount on the same day of returning the goods or max by 3 working days,but here H&M is taking almost 40-50 days to process the same. Will never ever buy anything from their online platform now."
2022,5,👍
2022,1,"After filtering searches the app ""freezes stating fashion is fast..... """
2022,5,Verrrrrrrry nice experience
2022,5,This apps product so good quality••
2022,5,Delivery on time A lots of choices Good materials
2022,3,Very good app
2022,2,"When I first opened the app after installation and clicked on the search button, it kicked me off the app. I tried to reopen it but it would not work, even after closing all the mobile tabs. I recommend sticking to the H&M website to shop online, especially because of all the bugs other reviewers are reporting."
2022,4,Good
2022,5,"I Love H&M, 💓⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐"
2022,4,I would have given it 5 star if they had exchange policy.
2022,1,Awesome
2022,1,to many issues with the app. im not disabling smartlock just to make one app work.
2022,5,Submit
2022,1,Your apps is down. Until now I can't access even reset password
2022,1,This app does not work in India.
2022,5,Good fit and good quality that makes H&M brand best
2022,1,Fraud app
2022,5,Tooo tooo toooo good.
2022,5,It's a good product
2022,2,Atleast make the proper table of size guide. I am not at all able to understand the size guide.
2022,5,Love it
2022,5,Good meterial
2022,5,I like it 🙂
2022,1,Stop enslaving people in Asia.
2022,1,Pathetic and unscrupulous return and refund process. H & M auto cancels your order sometimes and sometimes they send completely wrong product.You lose your bonus points because they do not return that even if the mistake is theirs!!! And the refund policy is so non transparent!!! No mail is sent confirming refunds!! Customer care comprises a bunch of nincompoops who have no clue about anything!!!! Very very bad experiences
2022,5,Great Products
2022,5,My experience with h&m is very good and the product quality is very good
2022,1,To be honestly worst app I return item a due wrong size they didn't not pickup till it as been 15days
2022,5,Jus love the quality of products and the ease of using app... ty HnM
2022,5,Hatika
2022,5,"I can't do without this app , my favourite live for my h&m app x"
2022,3,Too slow... When you add item in bag it don't show until you close the app and relaunch... Delivery is too slow. Items are good... Just have issue with app performance.
2022,5,Amazing patterns and good fitting
2022,5,Awesome
2022,4,Membership offers are not applied automatically
2022,5,Clothes are same as shown and the delivery is also good. I am personally wearing the clothes and it is very comfortable and looking good.
2022,5,"Easy to use app. High quality products, reasonably priced."
2022,1,"Really bad!!! Dirty, wrinkled package!! I'll NEVER use or buy this brand again."
2022,2,Doesn't work well with my ad blocker. Because of the number of calls your app makes to trackers and snooping systems ( which are blocked using pi-hole ) - A number of things in your app simply don't work (such as looking at past orders). Your app in the only one that fails in this way. Shame. I'll use Asos etc. in the future.
2022,5,"Siempre llega a tiempo, recibo exacto lo que pido y la ropa es muy linda. Buena relación calidad precio."
2022,4,Uygulama içinde arama yapılamıyor
2022,5,Very good
2022,1,Worst ever delivery very late
2022,5,Nice products
2022,1,Login using email password fails everytime on mobile app. Better use their website
2022,5,Best
2022,3,I gave it 3 stars because their delivery time is very much and they don't tell us that the product would come to you on the date they just told that 2-7 estimated delivery time and i am waiting for my product for so long....
2022,1,It doesn't even show me the delivery and payments option.
2022,5,Best aap shopping with relatable price
2022,5,Best all products
2022,5,Koks
2022,1,"very bad app it showing the item but when we are going to buy it is showing the error "" the item can no be added"" if it is already out of stocked then remove it why are u keeping for 2 days"
2022,5,Really gud nd nyc product is good quality I love it vry much🥰
2022,5,Always find best designs n styles
2022,1,"I had a very bad experience which I did not expect from h&m. I ordered something during the black friday sale which not only got delayed and then cancelled on it's own, but also I was not given a fair compensation for the same. Regret placing an order online. Should've bought it from the store offline."
2022,5,Good
2022,5,Good8
2022,1,The worst shopping app in india All they say is that the product was faulty I ordered things from this app like thrice in all those none were delivered or even contacted to me uninstalling it right now
2022,4,great quality
2022,5,No BS. Upto the point ! 5 stars
2022,5,Good
2022,5,Awsm
2022,5,Love It
2022,5,Best experience
2022,5,Great service
2022,5,"Its pretty good, the order doesn't take too long too arrive and there is way more variety of clothings and sizes in the app (well obv)"
2022,5,Awesome
2022,4,Amazing
2022,5,Love
2022,5,great display of items and fashionable in details.
2022,5,makes it easier instead of going shopping
2022,5,cea mai buna aplicatie de fashion
2022,5,It's best
2022,5,Nice and always best
2022,1,"Бездарное приложение. Самовывоза из магазина нет. Даже посмотреть, в каких магазинах есть в наличии, невозможно. Элементарные функции!"
2022,5,Good app
2022,5,"Love the fabric, ❤ the collection, best color optional & feel the bossy rock the party n be confident😎.💙H&M."
2022,1,Tatti
2022,5,Easy to handle
2022,5,Best app for clothing
2022,5,Very easy to find out
2022,3,Need to work on payment options. AMEX isn't supported. Been same for last few years. No update. Card addition and deletion features don't work.
2022,4,Excellent
2022,5,"Quick, reliable and quality buys!"
2022,5,Super easy to use
2022,5,The best!
2022,1,Can even give 0 stars.. their return policy is pathetic... They keep your money for a month or so and it is very difficult to get refund from them... I had a Very painful shopping experience with h&m... Even deliver wrong items which they cannot pickup...
2022,5,Great
2022,5,Perfect
2022,5,Me like it long time.
2022,5,Great 👌
2022,5,App is great and the quality of H&M clothes is superb.
2022,1,Return item is not working
2022,1,Worst online shopping app. It's almost a month. My refund is not yet issue. Everytime they are asking me to wait for 24 to 48 hours. Worst experience on first order itself
2022,1,"Worst shopping experience ever.....they charge money from you, cancel the order and then deny that the money was not received.....earning through cheating the customers.....fraud company I have mailed them all the required banking details reflecting the debit....and received a revert that the case is closed....no proper response....tgey are afraid of giving anything in written as they are fraudsters.......never trust them or u will end up losing your money"
2022,5,Best shopping app i would say
2022,5,I love this app! Is very easy to use 🤍🤍
2022,5,Gg
2022,1,Payment Gateway is a nightmare and somehow the company is least concerned with it. Have tried to order the same thing since 3 days but every time the payment fails and it asks for waiting 24hrs. Need to learn for other ECOM apps used in India like Myntra or Amazon on how to have a payment gateway
2022,3,The loyalty program sucks
2022,1,Unfortunately it only support one language for the Netherlanders and it makes it useless. Specially because you can't use Google translate inside the app
2021,5,Nice
2021,5,Good
2021,1,I order jogger but i received very horrible hoodie that is double XL and customer service is way poor than review you guys don't order anything from this app and install this app. My sister also order something from here she also didn't get item as per her order n when she return her percel they take back their item but she didn't get back her money so you guys think million times before order n this worse app i ever used.
2021,5,The quality is the best
2021,5,Good clothes quality
2021,1,Very unprofessional behavior from there customer care agent.
2021,5,Amazing app
2021,5,I like this app it is safe to use and shop
2021,1,"Worst experience . I love the clothes though but the app and customer service is far away from satisfactory. I ordered a few articles and it was a prepaid orde, the goods went out of stock my order got cancelled. I neither received the products nor my refund. Very tiring mechanism."
2021,5,Amazing quality
2021,5,"The delievery man had problem searching my house as he was unknown to ghaziabad . I qud request team h &m to ask the services to give google map services to d delievery man , its imp !"
2021,5,Best clothing app ever 💯
2021,5,Love all the product I bought from U
2021,5,I loved it 😍
2021,5,Very user-friendly
2021,5,Love it
2021,5,👏🏻👍🏻
2021,1,worst service I had purchased a jacket from h&m a month ago and paid through UPI. The amount got deducted but they cancelled my order for no reason. It has been more than a month and I have not been refunded. I have contacted customer service at many times but they are pathetic. haan it been any other any they would have resolved my query by now but h&m did nothing. The jacket was worth 3000 rupees and it has been more than a month but they are doing nothing about it. This is pathetic. Worst.
2021,5,Good
2021,5,Too much miss proper working ! Doesnt show if the order is been done or confirmed or even the payment is made or no !
2021,5,Very good collection
2021,1,"Worst app, I am facing sign in prblm, it's been almost 1 week, whenever I m using my email address and password for sign in,it showing ""wrong password or email "" I request you to do something!!! I m huge fan of H&M but... This kinda prblm.... Frustrate me!! 😑😖"
2021,1,Carshes everyday
2021,5,Good
2021,5,My all time favourite brand.
2021,5,"Works well, nothing to complain"
2021,5,Great boys clothes
2021,1,"One of the worst shopping app ever. You cannot cancel your order once it has been placed. You have to wait to return it. And pathetic service,one of my prepaid order was cancelled cause i misplaced my sim card and the money has not been refunded till this date."
2021,1,Late at delivery
2021,5,I have done shopping for dubai all good clothes i have good experience
2021,5,Great
2021,5,World best shoping website
2021,1,This is really fraud app they have not returned my refund yet
2021,5,Best for clothing
2021,5,Good quality....many different choices..love every product..🧡hope for new arrivals and more good one 👍🏻
2021,5,The quality and everything is so good. Love it😍
2021,1,I have tried to sign in a 100 times it always says that your email or password is wrong I have checked my password and changed the it so many times just to sign in to this app pls fix this issue asap
2021,5,Best app for ordering clothes
2021,5,Fijne app erg gebruiksvriendelijk en leuke aanbiedingen
2021,5,The best❤️ Products are always great and extremely comfy❤️
2021,5,Great
2021,5,Good
2021,5,The quality of the product was very good
2021,5,"Love h&m , very efficient, great quality clothes"
2021,5,Best clothes in best colors
2021,4,"Excellent quality, worth the money, need more of collections... Couldn't use my points... (Could be my mistake) Verdict: Just go ahead and start buying it friends!!!"
2021,5,best
2021,5,", Bt"
2021,1,H&m app scam explained: first they send you a faulty product so you have to request a return. After the product reaches the warehouse and you ask for the refund they tell you that you've already been credited when in fact you haven't received a single penny. When you callback to inquire more they block your number. I hope whoever reads my review doesn't have to go through the harassment of asking for your own hard earned money to a scammer over and over again until they cut you off completely.
2021,5,Best shopping experience love to shop with H&M please make exchange on online shopping
2021,1,How i can make purchase if your apps still under maintenance since yesterday?? Today is last sale. I very upset with your apps.. Cannot buy at all.
2021,5,This app is so good
2021,5,Very nice 👍🙂
2021,5,Great qualities. I love them.
2021,1,Can't even save in the list 🤷‍♀️
2021,1,I received a dirty hoodie. This app is the worst. Don't buy anything from here.
2021,5,Easy to use!
2021,5,Bingoooo
2021,5,Very good
2021,5,Please provide size detail for each product as earlier done
2021,5,Awesome experience
2021,2,The app is not updated properly. Many times when you try to add a certain it can't be added. Also the out of stock items are displayed.
2021,1,"Please fix your apps. I can't log in, can't apply voucher, can't remove items from my cart, can't check out. Already uninstall the apps but still not working."
2021,5,Well
2021,5,Perfect. Many thanks h&m
2021,4,the only thing is it's kinda expensive!!
2021,5,I love shopping on sale days. And in lockdown i feel H&M better then everything. I feel walking around in H&M alone while Sale days
2021,5,👍
2021,5,Awsm
2021,5,Always great deals and affordable price items with superior quality
2021,4,At times the app is slow to respond when putting filters & it can be made simpler also
2021,5,"Satisfied customer, easy to use"
2021,5,Great service
2021,5,Best choice for fashion
2021,5,Looks good
2021,5,Nice
2021,5,Best app
2021,5,Probably the best 😉
2021,1,I have ordered particular product and I recieved the wrong size ...Further I returned it within a same day only and also updated my bank details for refund....Its been a month I still didn't recieved any refund or any message...Called up 10 times at customer care ...issue not resolved from their side This was the last time I ordered from this app...worthless app
2021,5,bit expensive.
2021,5,The cuality of the clothes is very good and the courier really fast.
2021,1,"One of the worst app I'm unable to reset my password. When I try to reset the password it does not send any link to my email address and every time I contact the customer service I get only one response ""the servers are down"" I was not able to claim my coupon worth 3000 because of your app..🤬"
2021,5,Loved the collection 😊
2021,1,The worst service ever. I am deleting this app it almost took 30 days to get my refund back. Worst brand i have ever used
2021,5,Awesome
2021,1,There is a lot of difference between the prices of the products sold in india than any other foreign countries. That's why I don't like their service. They just need more money from Indian's...
2021,5,Wonderful experience
2021,1,"The address keeps disappearing as soon as I write for 2 days continously and I couldn't order my stuff which at the end became out of stock. Got in contact with the customer care and I hear the same old uninstall pls, clear cache pls.. sign in from the chrome pls. Well, guess what ..it. doesn't. work!! I say it's better to order from Z yes a little expensive but hey they don't waste your time in hopes of giving you an offer!! Ciao I am done"
2021,5,Quality product but not long lasting if you are daily user
2021,1,"App is full of bugs. I was just browsing and about to purchase an item when app started showing ""an important service is temporarily unavailable"" and my app isn't working anymore. It's so ridiculous & frustrating. Fix the app!!"
2021,1,No improvement. keep getting worst. 1) item were remove but it bounce back to the cart..system error 2) cannot read the correct password. 3) cannot even go to check out.
2021,4,The quality is very Good but there is one issue. The size are very different. Sometimes its too big n sometimes small
2021,5,Loved it🙌
2021,5,Very good
2021,5,Love it
2021,5,Fácil y seguro. Encuentras prendes que no están en l atienda física
2021,4,Taking too much time for delivery although it is very good app
2021,5,Prima!!!
2021,5,🤩
2021,5,Best clothes
2021,3,Awesome
2021,1,To late delivery
2021,5,❤
2021,4,143💜 Delivery is slow as well as return policy!
2021,1,What an app! It has been set as per UK region and doesn't even change. No matter ho Many time I install and uninstall it. I've completely lost my account. Billion time I've requested the send an password recovery mail to a specific Id neither do I get that. Something is seriously wrong going on. Hope it gets cleared out with the team
2021,5,Good quality
2021,5,Great response
2021,5,Very easy to use and always keeps you up to date with the offers. Also very easy to order.
2021,5,Lovely
2021,5,Simple and best dreses for all ages.
2021,5,Damn I love this app so much
2021,5,Love the quality of clothes
2021,5,Products are really amazing.
2021,1,Ive saved many items on the wishlist and all of them disappeared. Then i cannot save any of the item. Uninstall n install it back again. N now i cant even open the app bcs it keeps crashing. Great
2021,1,Fraieri
2021,5,Lovely
2021,3,Refund is very very very slow . I refund my item 30 day earlier and I haven't get my refund even after 30 days . So please do something
2021,2,I love h&m however it's constantly logging me out of my account and then when I go to log back in it says wrong password or email even though it's correct. So I have to keep making new accounts every time I re open the app.
2021,5,Easy to shop
2021,5,❤️❤️❤️
2021,5,"ਆਈ ਲਵ ਹੰਮ ,💝😘😘"
2021,5,Best place to find cute winterwear
2021,5,( ◜‿◝ )♡
2021,5,H&M online store offers discounts and sales on everyday items
2021,5,Best product purchase app
2021,5,Exceptional material clothes
2021,5,Always love to buy my stuffs from H&M ❤️
2021,5,great fashion and very affordable and long lasting
2021,5,Very satisfied
2021,1,Have ordered on 16th dec.. haven't received yet..it's been 7 days already... & It's showing my order is stucked in mumbai hub from 17th dec.. I have paid already..
2021,5,Love it
2021,5,Good
2021,5,Love H&M and app is so user friendly makes my shopping so easy!
2021,5,This app is very yous ful for me and my family
2021,3,I'm currently living in germany but only speaks English... is it possible to select germany as a region and English as a language??
2021,5,"top app, werkt snel"
2021,1,Links to H&M related stuffs got relayed to the web instead of this app. What's the point for an app then?
2021,5,Love online shopping at C&A
2021,1,"I ordered a jacket and a tank top, and recieved two tank tops, the customer service is saying, they can't do anything about it, we will have to return it. No exchange policy wow, they made the mistake and we have to suffer, i really didn't expect this from such a famous brand, now I have to wait for refund, I ordered this stuff for my bday and my money is stuck seriously very unhappy and unsatisfied. I'm getting scolded by my mom and really this is the gift hm gives me on my bday."
2021,5,Like that app
2021,5,Love HM
2021,1,"Very very very bad delivery system. No proper communication with customer for delivery, the delivery guys will cancel order depending upon their mood(and they will report no one was at home. Please h&m do something...(or change ur delivery system)"
2021,1,Worst service ever in return system. Trust me this was my first snd last order from H&M. It's been 10 days and no one coming to pickup the order. I'm calling them to pick up but they say we would but don't come. Please help ke to get the item back. I'm tired of this.
2021,4,Love the aap
2021,5,always good quality and on time delivery
2021,1,Bad! Avoid Shopping from this app. Return Process is very Slow. Extremely Slow n poor. If u like h&M buy it from Myntra.
2021,1,"Making the app mandatory for refunds and replacements of clothes (in India, as per the store clerk) is not cool. These are hygiene customer service offerings. And if it's for an e-bill, a website should be an option. I shop once every few months. You can't expect me to keep an app installed on my phone just for this."
2021,4,Make your app more user friendly
2021,5,Nice product
2021,5,They have a really great customer loyalty program where you don't have to spend outlandish amounts of money to earn rewards. Also really great selection and some cool features like a reselling program.
2021,1,"I have placed an order on 7th Nov payment got deducted but the order got cancelled from h&m app itself calling to customer care services since then but still no refund got till yet not even any confirmation from there end, I am soo pissed at it, never thought a reputed company will do this, earlier I was very happy with the service but never gonna buy anything from h&m ever again soo disappointed as a customer , this is just not done, worst customer service, worst app ,"
2021,1,"Never works in the shop. Have to wait for ages to open website and when it doest, jumps updates..."
2021,4,Allow users add the H&M membership into Google Pay/Wallet
2021,5,Very nice product
2021,5,Costly
2021,5,Tip top!!! Merci
2021,5,Well experienced
2021,5,Excellent as always Thanks See
2021,5,Nice
2021,5,Best
2021,2,"There is a need to update the app, but it was not push to user. I wanted to try delete and reinstall the app, and noticed the update button is green in app store. It will be more meaningful to prompt user to update the app then keep it silent. After update, the app still didn't work. Most likely the party who performed the UAT tested the web version, but not the app version. I finally can access and edit my shopping cart using the web (after deleting the app)."
2021,1,Return policy and refund takes lot of time
2021,5,Favourite go to basics brand
2021,5,Excellent collection and service
2021,5,Best app for clothing Items if you have classy choice then go for it the quality of product is very amazing and the one issue is that the delivery is very slow but anyways all over my experience is very good 😄❤🤝
2021,2,It's been two months already since I returned two of my product. They refunded for one of the product but for the other they didn't refund still. I tried contacting the customer care but they're reluctant as they say refund have been issued already. Beware !!!
2021,5,I enjoy this app way more than i expected !
2021,1,Very bad shopping experience. Would not recommend anyone to shop from h&m. Zara is great.
2021,1,"Should've add Paypal, Gcash and Cash on Delivery for the Philippines. The payment options sucks"
2021,5,Good app!
2021,5,Very nice user experience!
2021,5,"It's really easy to use, love it"
2021,1,"Faulty payment gateways, poor customer support. I tried to purchase an item and paid via UPI. Although, my payment was deducted but the order was not confirmed. And it has been more than 10 days since i have not recieved any refund. The customer support is also telling me to wait for a week and now i have been mailed to wait for a month. Not expected from such a high end brand."
2021,2,"Works better than the site, that's not saying much. Improve the search functionality por favor."
2021,5,Best
2021,1,"Really very bad experience at H&M first time when I ordered a hoodie they deliver me a t shirt and kept the refundable money for more than a month, and second time when I purchased a jacket and I issued a return of the Same jacket for some reason the didn't send the delivery amount along with the products price. While other companies return the money along with the delivery money. Really very disappointed with H&M. Never going to purchase anything from them again."
2021,5,Good
2021,5,Goood can ve bettet
2021,5,Very good 👍
2021,5,Super
2021,1,I have always loved this brand so much ...and I have bought so many things ...but this time they sent me product from mast and harbours..I mean what a way of making fool . Shame on you . Such bigg brand and does such things .
2021,3,UK slag dogged is a great place
2021,1,Worst customer service. Waiting for refund from 15 days now I had called customer care 3 times already. I wish i had checked these ratings before. Never buying online ever again.
2021,5,Easy to use .
2021,1,You can't cancel your order
2021,5,App muy amigable
2021,1,Worst service
2021,2,"I have tried to login multiple times and it is the right email/password ,still unable to log in. Also the error sign keeps appearing when I try to remove item from cart. Besides that, it is easy to navigate products & great categories. 😊 Hopefully they fix the login & cart issue. Till then I'll just order off the site."
2021,1,"Really bad/frustrating app; to log on. It seems like H&M dont really want to trade,strange they want to turn away paying customers? I will be spending my money with other retailers."
2021,5,Det er bare bare så fint
2021,4,Awesome
2021,5,Good
2021,1,Can't login bad service
2021,5,Good however make the products more affordable
2021,5,Very usefull
2021,1,Wortsr app i have use in my life delivery is so poor you have to wait a month for your refund
2021,1,"Pathetic experience, they are not able to process a refund since 1 month .Poor customer service"
2021,1,"Delivery service takes too long. I'm not gonna use this app for online purchases, very unreliable."
2021,1,"The return and refund policy is so slow. It take maximum 14 days to reach the warehouse, and after reaching the warehouse they will take more 4-6 days to process the refund. I haven't received my refund which I had returned on 1st December. Worst service!"
2021,1,Ordered an hoodie but delivery personnel behaved unprofessional and returned it without my consent. Tried to reach helpline but couldn't. I want the order at any cost. Please reach me if you can.
2021,2,"What is wrong with this app, since update I am not at all able to order anything it's always showing that there is an error and to try later."
2021,5,A good working app that makes it easy to find what I need and spend my money!
2021,2,Today I wanted to add some items since morning it's showing this product could not be added right now. This is not expected from H and M
2021,2,"I feel a moral obligation to no longer use H&M. I can't support fast fashion and cheaply made clothing items made in China. I think in the interest of the environment and taking power away from China, the world is best off moving their business elsewhere, to (more expensive) sustainability made clothes manufactured in less dictatorial countries"
2021,1,Don't waste your time buying here worst delivery 😰😰
2021,1,"Please fix your refunding process,, why the hell it takes a lots of days,, while others refund within 3days"
2021,1,"The costumer call service is worse, they do not care about customer's needs and requirements. Moreover, they played a fake reply for call, as if they are unable to listen which is total deceiving of customer and this activity should be corrected. I urge H&M group to please maintain this gap of miscommunication."
2021,3,User experience on the mobile app is not great.
2021,1,It's been 5 days where is my refund money??? fraud hai h&m
2021,5,👍
2021,5,Excellent
2021,5,"Other than the no ""out of stock issues"" I like the app. It's simple & user friendly"
2021,3,First of all I like the quality of clothes very much but sometimes delivery is delayed and also returned even without informing. Also the customer service is not of any help. Furthermore I had a lot of conscious points but when I uninstalled and reinstalled it my points became zero. I'm so fed up with it..
2021,1,Why this apk. take to much delivery charge. Please i request to reduse your delivery charge.🥺🙏🙏🙏
2021,5,Verynice
2021,5,Best clothes
2021,5,Lovee this appp💕💕
2021,5,"Me encanta, solo el tema de devolución de artículos es complicada, ojalá se pudiera en tienda fisica"
2021,5,It's cool
2021,4,Gud
2021,5,Really useful easy to use app
2021,3,"I want to cancel one of my orders , but I can't find any cancel button in that section.kindly add cancel option for orders.🙂😐"
2021,5,Siempre fácil de usar y con promociones
2021,1,Since last update I can only access my member ID and vouchers with a thumb print scan. That doesn't work on my phone and there is no other way to unlock them. Very annoying!
2021,5,I love shopping on line
2021,1,"Pathetic Service by this so called brand. 1 year ago, I ordered a set of hoodies while on the delivery I just got 1. When I ask them to return the order they just took the hoodie back and I got nothing back as the order was prepaid. They scammed me by tooking the prepaid amount. Disgusting service by them."
2021,2,"The ap itself is OK. Sometimes slow. Online shopping with H&M is terrible. Bad customer service, slow shipping. Something needs to change."
2021,5,Very user friendly
2021,1,I had placed an order about a month ago. I called the customer care 2 3 times they said it will reach you but is being delayed due to some technical error. Finally after a month I called them and they said the order can't reach me and has returned back to their warehouse and thus cancelled the order on their own. I later asked for a competition and they didn't provide any. So overall this is a pretty unfaithful app.
2021,5,Its quality is superb and has unique colors
2021,4,Good experience with delivery and quality of products purchased.
2021,5,Always mine fav❤️
2021,4,Good 😊
2021,5,Amazingg
2021,5,Love the app. H&M is awesome. Love the clothes. Trendy and beautiful.
2021,5,I like this app
2021,5,Love the mobile shopping with H&M. I have done 4 purchases in 2 months time.
2021,1,"The payment option does not work,so basically you cannot place any order.Please fix this bug."
2021,5,Superb clothes very nice meterial
2021,4,👍
2021,5,Very Nice
2021,5,Fabric is always good
2021,5,Très bonne qualité
2021,5,I love this app
2021,4,"Great collection, ease of use and navigation, please add exchange of size in it to make it complete."
2021,5,Love h&m an the shopping online
2021,5,"Quality products, timely deliveries ....love em"
2021,1,Not very shopping friendly!#$%^^&*8
2021,5,Good
2021,4,My shopping cart got empty automatically after 2 hours..
2021,5,Excelent quality
2021,5,Superb ✨❤️
2021,1,Forcing you to sign up next to the till to be able to recycle clothes? A better app would just give you a qr code instead of having to faff around - and now it doesn't uninstall
2021,5,The best..🧡
2021,5,Good
2021,5,Excellent
2021,5,Shipping out is fast but UPS delivery takes sooo long. As per quality of the product is awesome at it's worth to wait!
2021,2,Put English language in every country pleeeeaaasssseeee
2021,5,Super app!
2021,5,Very easy and user friendly
2021,5,Excellent
